id,LD,TTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV,MTLD,AWL,NumChar,NumSyll,MLC,MLS,MLT,C/S,T/S,C/T,CT/T,DC/C,DC/T,CP/C,CP/T,CN/C,CN/T,VP/T,NumNP,NumVP,NumPP,NPSize,VPSize,PPSize,NumDC,NumCT,CoOrd,NumSBAR,TreeHeight,TRAD_Kincaid,TRAD_Coleman
WRLevel2_2005-06_popularpies,0.841463,0.5,3.67,5.19,0.85,31.99,0.536232,1.2,14.4,2.68,0.23,0.55,0.15,0.05,0.21,5.74,0.02439,4.434782609,1.376812,104,5.307692,4.16,0.05,1.38,0.036231884,0,0,0,0,0,7,0.28,0.4,1.55,0.55,0.5,1.75,2.2,2,0,0,0,0,5.33,5.39,-0.21
WRLevel2_2005-06_reptiles,0.822222,0.6,4.34,6.13,0.89,42.96,0.716216,1.36,20.45,3.19,0.26,0.4,0.17,0.14,0.31,6.21,0.022222,4.324324324,1.324324,34,5.692308,4.08,0.23,1.92,0.119791667,0.04,0.33,0.04,1.66,0.2,5,0.6,0.8,1.46,1.53,0.38,2.21,2.1,2,0.076923077,0.076923077,0.3818,0.15,7,8.8,6.75
WRLevel2_2008-09_braveamericans,0.824176,0.67,4.83,6.83,0.91,54.72,0.76,1.23,19.69,3.13,0.3,0.58,0.09,0,0.09,9.04,0.010989,4.684210526,1.671053,11.33,8.333333,4.25,0.9,2.4,0.375,0.04,0.11,0.04,0.33,0.12,0.88,0.33,0.83,2.7,2,0.8,1.85,2,2,0.1,0.1,0.297,0.1,7.8,8.65,6.24
WRLevel2_2008-09_const,0.829787,0.58,4.2,5.94,0.88,40.31,0.641026,1.4,19.6,3.13,0.27,0.62,0.05,0,0.05,6.92,0.06383,4.987654321,1.730769,9.27,8.666667,5.36,1.37,2.37,0.578059072,0.1,0.18,0.1,0.18,0.1,1.18,0.68,0.94,3.5,2.25,1,2.14,2,2,0.25,0.25,0.2466,0.25,8.75,11.31,7
WRLevel2_2006-07_dogs,0.852632,0.72,5.18,7.32,0.93,66.65,0.814815,1.05,19.05,3.08,0.3,0.51,0.08,0.06,0.15,7.83,0,4.707317073,1.493827,7.84,13.5,5.36,1.85,2.71,0.682656827,0.26,0.38,0.26,0.15,0.1,1.46,1,1.1,4.14,3,0.85,1.68,2.04,2,0.714285714,0.714285714,0.2775,0.85,10,9.54,5.94
WRLevel2_2006-07_listenup,0.82,0.66,4.85,6.86,0.91,53.23,0.731707,1.11,22.22,3.33,0.36,0.43,0.1,0.07,0.18,6.49,0.02,4.493975904,1.414634,9.72,10.25,5.94,1.37,2.25,0.608888889,0.16,0.45,0.27,0.27,0.16,2,1.22,1.55,3.5,3.5,1,1.5,2.17,2,0.375,0.625,0.3699,0.75,9.75,9.28,5.67
WRLevel2_2008-09_lincolnpennis,0.877778,0.57,4.08,5.77,0.87,38.39,0.607595,0.72,5.81,1.7,0.16,0.64,0.1,0.02,0.12,7.76,0.033333,4.275,1.341772,14.42,11.285714,5.94,0.77,1.88,0.409574468,0.05,0.14,0.05,0,0,2.28,0.94,1,3,1.88,1.33,2.18,2.41,2,0.111111111,0.111111111,0,0.11,7.66,5.3,0.67
WRLevel2_2009-10_newjudgerules,0.835165,0.53,3.85,5.44,0.86,34.63,0.631579,1.66,25,3.53,0.25,0.55,0.17,0.01,0.18,6.21,0.043956,4.552631579,1.532468,8.5,6.416667,4.25,1,2,0.5,0.08,0.16,0.08,0,0,1.25,0.62,0.79,2.33,1.58,0.25,2.14,2,2,0.166666667,0.166666667,0,0.25,6.41,7.02,2.42
WRLevel2_2000-01_likefather,0.725275,0.57,4.11,5.81,0.87,38.55,0.621212,1.1,12.1,2.45,0.18,0.67,0.08,0.03,0.12,7.9,0,4.61971831,1.591549,11.44,9.428571,6.86,1.28,2.14,0.598130841,0.13,0.22,0.13,0.11,0.06,1.44,0.86,0.93,3.85,2,0.71,2.44,2.21,2,0.285714286,0.285714286,0.1408,0.28,7.28,6.93,1.45
WRLevel2_2003-04_outofsight,0.775,0.55,3.81,5.39,0.87,35.33,0.677419,1.66,33.33,4.08,0.42,0.48,0.06,0.02,0.08,6.36,0,4.306451613,1.467742,11.62,3.444444,4.42,0.57,1.5,0.38,0.14,0.37,0.14,0.12,0.04,0.62,0.23,1,1.5,1.5,0.14,2,2,2,0.214285714,0.214285714,0.0684,0.21,6.07,2.83,2.57
WRLevel2_2006-07_dontsite,0.840426,0.69,5.03,7.12,0.92,59.58,0.78481,1.23,25.94,3.6,0.32,0.46,0.1,0.09,0.2,9.29,0.042553,5.2375,1.691358,9.54,10,4.77,1.22,2.44,0.5,0.09,0.18,0.09,0.18,0.09,1.63,0.81,1.09,2.77,2.66,0.77,1.76,2.12,2,0.222222222,0.222222222,0.2196,0.22,8.22,12.32,7.22
WRLevel2_2007-08_readpoem,0.69697,0.55,4.24,6,0.87,38.58,0.695652,1.09,13.09,2.55,0.23,0.61,0.09,0.05,0.15,6.39,0.010101,4.115942029,1.304348,29.25,4.058824,4.03,0.22,1.61,0.136645963,0,0,0,0,0,2.25,0.31,0.44,1.72,0.72,0.27,1.87,1.92,2.4,0,0,0,0,5.38,3.23,-0.55
WRLevel2_2009-10_firefoam,0.792079,0.53,4,5.66,0.86,35.67,0.6375,1.18,22.56,3.35,0.32,0.52,0.05,0.1,0.15,6.76,0.009901,4.2,1.375,10.18,6.666667,4.86,0.91,1.91,0.476439791,0,0,0,0.18,0.08,1.09,0.52,0.91,2.58,1.75,0.5,1.77,2.23,2,0,0,0.1638,0,6.41,4.79,1.4
WRLevel2_2000-01_tuneomb,0.88172,0.57,4.1,5.8,0.88,38.93,0.646341,1.3,22.23,3.33,0.29,0.52,0.12,0.05,0.17,6.8,0.021505,4.268292683,1.404762,9.09,10.375,5.88,1.37,2.12,0.646226415,0.17,0.27,0.17,0.09,0.05,2,1.29,1,3.5,2.12,1.5,1.92,2.17,2.08,0.375,0.375,0.1233,0.37,9.37,7.17,3.08
WRLevel2_2001-02_colorado,0.78481,0.57,3.99,5.64,0.87,37.94,0.66129,1.22,13.44,2.59,0.23,0.7,0.06,0,0.06,5.3,0,4.435483871,1.548387,47.5,3.647059,4.52,0.11,1.23,0.089430894,0,0,0,0.5,0.04,2.5,0.23,0.38,1.47,0.47,0.41,2.04,2.12,2,0,0,0.055,0,5.11,5.78,2.44
WRLevel2_2006-07_canuhear,0.831683,0.75,5.51,7.79,0.93,76.2,0.821429,1.05,21.05,3.24,0.32,0.45,0.06,0.09,0.16,8.26,0,4.69047619,1.317647,9,10.625,4.9,1.5,2.75,0.545454545,0.09,0.08,0.04,0.08,0.04,0.75,0.4,1.45,3.87,4,0.62,1.45,2.06,2,0.25,0.125,0.12,0.25,9.5,10.18,5.57
WRLevel2_2006-07_spiders,0.865979,0.67,4.87,6.89,0.91,55.61,0.75,1,9,2.12,0.15,0.58,0.17,0.05,0.22,9.13,0.010309,4.564705882,1.488095,11.44,12,6.43,1.28,2.28,0.561403509,0,0,0,0.11,0.06,1.66,0.93,0.81,3.71,1.85,1.57,2.15,2.38,2.09,0,0,0.1408,0,7.57,8.76,5.27
WRLevel2_2006-07_mega,0.821782,0.69,5.1,7.21,0.92,60.12,0.759036,1.3,16.89,2.9,0.24,0.61,0.11,0.03,0.14,7.29,0.019802,4.458823529,1.457831,12,10.375,7.71,1.28,2,0.64,0.21,0.33,0.21,0.22,0.14,2.77,1.78,1.14,4.14,2.28,1.42,1.96,2.37,2,0.428571429,0.428571429,0.2816,0.42,8.28,8.37,5.13
WRLevel2_2007-08_turkeys,0.69,0.44,3.37,4.77,0.83,27.88,0.521739,1.66,16.66,2.88,0.19,0.6,0.11,0.07,0.19,5.72,0.01,4.589041096,1.565217,114,4.6,5.18,0.06,1.46,0.04109589,0,0,0,0,0,11,0.5,0.45,1.93,0.66,0.33,1.72,2,2,0,0,0,0,6.06,7.53,2.33
WRLevel2_2006-07_whtsnew,0.809091,0.57,4.35,6.15,0.88,40.54,0.651685,1.26,24.06,3.46,0.31,0.58,0.06,0.03,0.1,7.73,0.009091,3.911111111,1.325843,14.37,11.125,6.05,1,2.37,0.421940928,0,0,0,0.37,0.15,2.25,0.94,0.94,3.37,2.25,1.25,2.25,2.22,2,0,0,0.37,0,8.12,4.54,3.28
WRLevel2_2004-05_mapfo,0.744186,0.38,2.76,3.9,0.79,22.44,0.4375,2.75,30.25,3.88,0.2,0.5,0.26,0.01,0.28,4.29,0,4.5625,1.484375,15,3.2,5.83,0.35,0.9,0.388888889,0.11,0.28,0.11,0,0,0.85,0.33,0.61,1.25,0.55,0.5,1.84,2,2,0.1,0.1,0,0.1,5.15,6.33,1.21
WRLevel2_2007-08_fivemore,0.696078,0.51,3.92,5.54,0.85,33.95,0.647887,1.09,13.09,2.55,0.23,0.64,0.05,0.03,0.09,4.44,0.029412,4.108108108,1.422535,23.4,4.4375,4.5,0.31,1.62,0.191358025,0.03,0.2,0.03,0,0,1.2,0.23,0.65,1.81,1.06,0.12,1.89,2,2,0.0625,0.0625,0,0.06,6,3.54,0.4
WRLevel2_2000-01_dinosaru,0.84,0.6,4.42,6.25,0.89,43.17,0.666667,1.18,22.56,3.35,0.29,0.46,0.12,0.1,0.23,8.26,0,4.964285714,1.482759,7.71,9.555556,5.4,1.55,2.22,0.698198198,0.25,0.35,0.25,0.14,0.1,1.14,0.8,1.1,2.77,2.44,0.55,2.12,2.09,2,0.555555556,0.555555556,0.217,0.55,8.66,11.51,5.68
WRLevel2_2004-05_habita,0.727273,0.5,3.92,5.54,0.85,33.58,0.666667,1.4,19.6,3.13,0.23,0.55,0.16,0.03,0.2,5.58,0.020202,4.583333333,1.472222,30.25,3.130435,4.17,0.17,1.26,0.134920635,0.03,0.5,0.06,1,0.13,3.5,0.48,0.62,1.21,0.78,0.13,1.64,1.77,2,0.043478261,0.086956522,0.17,0.08,5.17,8.22,5.09
WRLevel2_2006-07_newparks,0.813084,0.58,4.43,6.27,0.88,42.2,0.689655,1.05,20.05,3.16,0.28,0.56,0.04,0.04,0.09,7.66,0.018692,4.344827586,1.241379,9.5,10.875,5.42,1.5,2.62,0.572519084,0.19,0.33,0.19,0.25,0.14,1.75,1,1.42,4,3.75,0.75,1.5,2.2,2,0.5,0.5,0.375,0.62,9.75,7.89,3.3
WRLevel2_2000-01_aroundd,0.801887,0.54,4.12,5.83,0.87,37.23,0.635294,0.91,10.08,2.24,0.19,0.64,0.07,0.05,0.12,6.19,0.018868,4.103448276,1.261364,11.3,10.75,5.94,1.25,2.37,0.52742616,0.05,0.1,0.05,0.1,0.05,1.6,0.84,0.94,3.5,2.25,1.62,1.96,2.16,2,0.125,0.125,0.125,0.12,8.75,6.05,1.25
WRLevel2_2006-07_hurricane,0.660377,0.43,3.35,4.74,0.82,27.4,0.471429,1.8,16.2,2.84,0.17,0.72,0.05,0.03,0.09,5.54,0,4.467532468,1.571429,60,4.666667,8,0.13,1,0.13,0,0.5,0.06,1.5,0.2,6.5,0.86,0.6,2.26,0.6,0.4,2.02,2.22,2,0,0.066666667,0.195,0.06,6,6.91,1.23
WRLevel2_2010-11_penguinsindanger,0.816327,0.56,4.19,5.93,0.87,39,0.675,1.44,37.55,4.33,0.41,0.38,0.11,0.07,0.19,5.99,0.010204,4.853658537,1.5125,7.78,6.666667,3.89,1.16,2.33,0.497854077,0.1,0.21,0.1,0,0,1,0.5,1.1,2.08,2.58,0.58,1.76,2,2,0.25,0.25,0,0.25,8,8.34,2.53
WRLevel2_2006-07_backpack,0.824561,0.74,5.72,8.1,0.93,77.58,0.840426,0.76,12.19,2.46,0.21,0.52,0.08,0.1,0.19,8.97,0.026316,5.074468085,1.478723,11.8,10.555556,5.9,1.25,2.5,0.5,0.2,0.4,0.2,0.2,0.1,2.1,1.05,1.5,3.25,3.75,1,1.57,2.16,2.12,0.5,0.5,0.25,0.5,10.25,11.38,6.39
WRLevel2_2011-2012_fallharv,0.845361,0.55,4.11,5.81,0.87,37.47,0.658537,1.14,18.28,3.02,0.25,0.6,0.07,0.06,0.14,6.04,0.010309,4.445783133,1.47561,10,5.857143,3.79,0.78,2.07,0.376811594,0,0,0,0,0,0.63,0.24,0.62,2.5,1.28,0.71,1.82,2.33,2,0,0,0,0,6.42,5.83,1.96
WRLevel2_2000-01_amaazon,0.839623,0.59,4.45,6.3,0.88,42.75,0.674157,1.2,21.6,3.28,0.28,0.53,0.11,0.06,0.17,5.68,0.056604,4.483146067,1.41573,11.3,11.125,6.27,1.25,2.25,0.555555556,0.16,0.3,0.16,0.3,0.16,1.9,1.05,1.11,3.87,2.5,1,1.87,2,2,0.375,0.375,0.375,0.37,8.5,7.82,3.34
WRLevel2_2004-05_preseidnets,0.660194,0.53,4.31,6.09,0.87,38.09,0.647059,1.41,24.08,3.47,0.28,0.6,0.1,0.01,0.11,5.46,0.029126,4.985915493,1.661765,25.6,2.615385,3.76,0.19,1.3,0.146153846,0,0,0,0.4,0.05,1.2,0.17,0.52,1.38,0.69,0.23,1.83,2.11,2,0,0,0.076,0,4.88,6.09,2.26
WRLevel2_2006-07_hispanic,0.847619,0.74,5.58,7.9,0.93,75.35,0.853933,0.95,19.04,3.08,0.3,0.49,0.1,0.06,0.16,9.96,0.057143,5.06741573,1.577778,9.41,10,4.91,1.33,2.55,0.521568627,0.17,0.33,0.17,0.08,0.04,1.75,0.91,1.13,3.66,2.88,0.88,1.54,2.38,2.12,0.444444444,0.444444444,0.1064,0.44,8.88,11.94,5.52
WRLevel2_2006-07_rareshark,0.88,0.59,4.37,6.18,0.89,42.48,0.670455,1.42,28.57,3.77,0.35,0.39,0.17,0.07,0.25,6.49,0,4.352272727,1.340909,8.91,11,5.63,1.5,2.37,0.632911392,0.26,0.41,0.26,0.16,0.1,1.25,0.78,1.05,3.5,2.5,0.87,1.82,2.45,2,0.625,0.625,0.24,0.62,8.25,7.64,3.07
WRLevel2_2007-08_mars,0.819048,0.6,4.54,6.43,0.89,44.07,0.651163,1.31,27.56,3.71,0.32,0.54,0.06,0.04,0.1,6.93,0,4.505747126,1.402299,9.58,7.818182,4.79,1.09,2.18,0.5,0.04,0.08,0.04,0.16,0.08,0.58,0.29,1,2.63,2.18,0.81,1.62,2.2,2.11,0.090909091,0.090909091,0.1744,0.09,7.63,6.55,1.85
WRLevel2_2007-08_newfrog,0.851485,0.58,4.4,6.23,0.88,42.09,0.697674,1.58,30.08,3.87,0.3,0.5,0.09,0.07,0.17,6.76,0.019802,4.151162791,1.413793,7,7.166667,4.48,1.33,2.08,0.639423077,0.16,0.25,0.16,0.12,0.08,0.81,0.52,0.84,2.66,1.75,0.58,1.71,2.09,2,0.333333333,0.333333333,0.1596,0.33,7.83,4.78,3.25
WRLevel2_2007-08_spiders,0.690909,0.5,3.96,5.61,0.85,33.74,0.644737,1,10,2.23,0.18,0.68,0.07,0.03,0.11,5.03,0,3.973684211,1.25641,63,4.470588,4.34,0.11,1.7,0.064705882,0,0,0,0.5,0.03,2.5,0.17,0.51,1.82,0.88,0.23,1.64,1.86,2,0,0,0.055,0,6,3.46,0.31
WRLevel2_2009-10_specialdays,0.806452,0.62,4.55,6.44,0.89,45.91,0.706667,1.3,16.89,2.9,0.2,0.71,0.06,0.01,0.07,7.29,0.010753,4.320512821,1.428571,9.81,6.25,4.69,0.84,1.76,0.477272727,0.04,0.09,0.04,0.27,0.13,1.36,0.65,0.6,2.53,1.07,0.69,2.12,2.21,2,0.076923077,0.076923077,0.2268,0.07,6.38,7.19,3.67
WRLevel2_2010-11_sayingthanks,0.809524,0.64,4.96,7.02,0.9,52.56,0.752941,0.88,13.23,2.57,0.27,0.6,0.05,0,0.05,7.04,0.019048,4.529411765,1.545455,9,7.25,5.08,1.18,2.09,0.564593301,0.17,0.3,0.17,0.15,0.08,0.92,0.52,1.04,3,2.18,0.54,1.84,2.08,2,0.363636364,0.363636364,0.177,0.45,7.54,7.99,5.14
WRLevel2_2006-07_follow,0.731481,0.43,3.44,4.86,0.82,28.13,0.506329,1.22,13.44,2.59,0.18,0.75,0.06,0,0.06,6.13,0,3.962025316,1.265823,41,4.9375,6.15,0.18,1.25,0.144,0.05,0.33,0.05,0.33,0.05,3.66,0.55,0.45,2.31,0.56,0.37,1.75,2.55,2,0.0625,0.0625,0.0594,0.06,5.81,3.59,-1.95
WRLevel2_2007-08_wdyk,0.757009,0.56,4.41,6.24,0.88,40.49,0.703704,1.33,26.66,3.65,0.35,0.51,0.08,0.03,0.12,6.64,0.009346,4.037037037,1.407407,20.33,5.0625,4.2,0.37,1.81,0.20441989,0.03,0.16,0.03,0.16,0.03,1.66,0.34,0.65,2.18,1.18,0.5,1.8,2,2,0.0625,0.0625,0.0592,0.06,6.18,3.93,1.06
WRLevel2_2010-11_intostorm,0.833333,0.61,4.73,6.69,0.89,46.73,0.670588,1.26,24.06,3.46,0.3,0.58,0,0.06,0.06,7.97,0.019608,4.552941176,1.395349,9.91,7.083333,4.25,0.92,2.15,0.427906977,0.14,0.33,0.14,0.08,0.03,0.33,0.14,0.96,2.53,2.07,0.38,1.57,2.03,2,0.307692308,0.307692308,0.0736,0.3,7.84,7.06,2.83
WRLevel2_2010-11_mysterysolved,0.861386,0.53,4,5.66,0.86,35.67,0.609195,1.31,32.89,4.05,0.41,0.43,0.06,0.03,0.1,7.54,0.019802,4.183908046,1.287356,6.22,7.25,4.48,1.5,2.08,0.721153846,0.32,0.44,0.32,0,0,0.88,0.64,1.15,2.75,2.41,0.41,1.57,2.03,2,0.666666667,0.666666667,0,0.66,8.66,5.17,1.32
WRLevel2_2011-2012_hopefor,0.816514,0.63,4.92,6.97,0.9,50.14,0.685393,1.18,22.56,3.35,0.28,0.5,0.1,0.1,0.2,7.31,0.009174,4.696629213,1.505618,8.13,7.416667,5.3,1.25,1.91,0.654450262,0.04,0.2,0.13,0,0,0.73,0.47,0.95,2.83,1.83,0.83,1.58,2.18,2,0.083333333,0.25,0,0.25,7.33,7.87,2.38
WRLevel2_2007-08_hawaii,0.711712,0.47,3.81,5.39,0.84,31.76,0.582278,1.75,24.5,3.5,0.22,0.63,0.06,0.06,0.13,5.46,0.009009,4.012658228,1.4875,14.22,4.388889,3.87,0.5,1.83,0.273224044,0,0,0,0,0,0.66,0.18,0.48,1.72,0.88,0.55,1.77,2,2,0,0,0,0,6,3.29,1.88
WRLevel2_2008-09_duckbilled,0.769912,0.6,4.8,6.79,0.89,46.85,0.724138,1.16,24.5,3.5,0.32,0.49,0.06,0.1,0.16,6.78,0.017699,4.393258427,1.325843,9.61,6.846154,4.8,1.08,2.16,0.5,0,0,0,0.07,0.03,1,0.5,0.84,2.83,1.83,0.83,1.7,2.36,2,0,0,0.0756,0,7.58,7.69,3.28
WRLevel2_2009-10_paralympics,0.846154,0.62,4.72,6.68,0.89,47.37,0.693182,0.94,15.05,2.74,0.24,0.6,0.03,0.07,0.1,6.34,0.038462,4,1.181818,9.66,6.769231,4,0.92,2.23,0.412556054,0.03,0.08,0.03,0.16,0.06,0.41,0.17,0.96,2.53,2.15,0.61,1.75,2.17,2,0.076923077,0.076923077,0.1472,0.15,7.38,5.59,1.79
WRLevel2_2009-10_turtlenews,0.788991,0.61,4.75,6.72,0.89,46.77,0.697674,1.21,20.64,3.21,0.24,0.52,0.14,0.07,0.21,9.18,0.018349,4.152173913,1.313953,12.1,7.818182,5.04,0.9,2.18,0.412844037,0.04,0.1,0.04,0.1,0.04,1.3,0.54,1,2.27,2.18,0.27,2.04,2.16,2,0.090909091,0.090909091,0.09,0.18,7.45,6.82,3.04
WRLevel2_2010-11_bugsshake,0.861386,0.57,4.37,6.18,0.88,41.04,0.666667,1.18,22.56,3.35,0.28,0.56,0.11,0.02,0.14,6.87,0.009901,5.193181818,1.574713,9.5,7.25,4.22,0.92,2.07,0.444444444,0.07,0.16,0.07,0.33,0.14,1.5,0.66,0.77,2.46,1.61,0.38,2.09,2,2,0.153846154,0.153846154,0.3036,0.15,6.46,10.04,3.93
WRLevel2_2010-11_savingmonarchs,0.86,0.51,3.89,5.5,0.85,33.73,0.604651,1.27,29.38,3.83,0.37,0.52,0.04,0.01,0.06,8.75,0.02,4.569767442,1.337209,8.21,6.142857,3.7,0.93,2.06,0.451456311,0.09,0.21,0.09,0.07,0.03,0.42,0.19,0.93,2.46,1.93,0.66,1.43,2.13,2,0.2,0.2,0.0651,0.2,7.2,6.57,1.17
WRLevel2_2000-01_goforgold,0.638298,0.45,3.51,4.97,0.83,29.11,0.566667,1.42,14.28,2.67,0.17,0.68,0.1,0.01,0.12,5.45,0,4.382352941,1.491803,29.5,2.4,6.55,0.16,0.72,0.222222222,0.05,0.25,0.05,0,0,3,0.66,0.55,1.48,0.4,0.16,1.86,1.8,2,0.04,0.04,0,0.04,4.55,5.13,2.43
WRLevel2_2000-01_schoolsban,0.850467,0.67,5.05,7.14,0.91,56.34,0.703297,1.17,23.52,3.42,0.32,0.48,0.08,0.06,0.14,7.6,0,4.157894737,1.197802,8.69,13,5.94,1.85,2.71,0.682656827,0.26,0.38,0.26,0.23,0.15,0.84,0.57,1.57,4,4.28,0.85,1.53,2.23,2,0.714285714,0.714285714,0.4255,0.71,10.57,7.94,3.68
WRLevel2_2009-10_stophunger,0.803571,0.57,4.59,6.5,0.88,42.85,0.622222,1.26,30.31,3.89,0.34,0.5,0.08,0.05,0.14,6.83,0.017857,4.274725275,1.433333,9,6.923077,4.34,1,2.07,0.483091787,0.06,0.14,0.06,0,0,0.57,0.27,1.03,2.35,2.14,0.5,1.69,2.03,2,0.142857143,0.142857143,0,0.21,7.14,5.58,3.1
WRLevel2_2011-2012_runforur,0.824074,0.59,4.69,6.64,0.89,45.01,0.662921,1.33,37.33,4.32,0.38,0.41,0.13,0.04,0.17,7.42,0.018519,4.595505618,1.359551,8.26,5.933333,4.13,1,2,0.5,0.1,0.26,0.13,0.13,0.06,1.2,0.6,0.96,2.26,1.93,0.33,1.55,2.03,2.4,0.2,0.266666667,0.13,0.26,7.13,7.81,2.97
WRLevel2_2000-01_cross,0.854369,0.61,4.63,6.55,0.89,45.99,0.681818,1.33,26.66,3.65,0.34,0.55,0.05,0.05,0.1,7.66,0.019417,4.604395604,1.5,10.36,8.8,4.38,1,2.36,0.423728814,0.03,0.09,0.03,0.27,0.11,0.9,0.38,0.92,3.18,2.18,0.9,1.77,2.16,2,0.090909091,0.090909091,0.27,0.09,8.18,7.93,3.17
WRLevel2_2006-07_rags,0.833333,0.57,4.45,6.29,0.88,41.41,0.610526,1.14,18.28,3.02,0.26,0.61,0.06,0.03,0.1,7.2,0.017544,4.052083333,1.375,9.23,12,6.66,1.62,2.25,0.72,0.27,0.38,0.27,0.15,0.11,1.84,1.33,1.11,4,2.5,1.5,1.87,2.1,2,0.625,0.625,0.243,0.62,9.5,6.14,3.95
WRLevel2_2007-08_teet,0.678261,0.46,3.76,5.32,0.84,31.09,0.538462,2,12,2.44,0.11,0.72,0.14,0.01,0.16,5.21,0.017391,3.768292683,1.225,32.75,4.588235,5.95,0.23,1.29,0.178294574,0,0,0,0.25,0.04,4.75,0.86,0.22,2.23,0.29,0.58,1.73,2,2,0,0,0.0575,0,5.82,2.76,-1.2
WRLevel2_2009-10_dinoagain,0.846154,0.62,4.79,6.77,0.9,48.79,0.727273,1.15,25.47,3.56,0.33,0.4,0.13,0.1,0.24,8.82,0.028846,4.640449438,1.606742,8.92,6.846154,4.14,1,2.15,0.465116279,0.03,0.07,0.03,0.15,0.07,0.69,0.32,0.92,2.3,2,0.38,1.9,2.23,1.8,0.076923077,0.076923077,0.15,0.07,7.15,7.46,3.52
WRLevel2_2008-09_ourcount,0.772727,0.52,4.11,5.81,0.86,35.65,0.588235,1.4,29.4,3.83,0.38,0.5,0.05,0.05,0.1,6.22,0.036364,4.325842697,1.458824,11.36,6.071429,3.9,0.73,2.13,0.342723005,0.03,0.09,0.03,0.09,0.03,0.81,0.28,0.71,2.33,1.53,0.53,1.82,2.13,2,0.066666667,0.066666667,0.0657,0.06,6.86,4.02,0.12
WRLevel2_2008-09_savingsick,0.869159,0.62,4.81,6.81,0.9,48.77,0.666667,1.23,25.94,3.6,0.33,0.44,0.11,0.04,0.15,7.91,0,4.387096774,1.382979,9.07,9.4,4.72,1.18,2.27,0.519823789,0.16,0.3,0.16,0.07,0.04,0.92,0.48,1.24,2.63,2.81,1,1.62,2.22,2,0.363636364,0.363636364,0.0826,0.36,8.54,7.41,2.72
WRLevel2_2000-01_meoorial,0.848214,0.58,4.53,6.41,0.88,43.04,0.663158,1.06,18.06,3,0.24,0.63,0.05,0.04,0.1,7.97,0.017857,4.721649485,1.552083,10.81,11.875,6.61,1.37,2.25,0.608888889,0.22,0.36,0.22,0.18,0.11,1.54,0.94,1.22,4.25,2.75,1.37,1.88,2.22,2,0.5,0.5,0.2466,0.5,8.87,9.37,6.15
WRLevel2_2004-05_diff,0.655556,0.47,3.74,5.29,0.84,31.28,0.661017,1.09,13.09,2.55,0.18,0.66,0.06,0.04,0.1,5.7,0.022222,4.93220339,1.47619,24.8,2.185185,4.13,0.18,1.11,0.162162162,0,0,0,0.2,0.03,2.6,0.43,0.56,1.33,0.62,0.11,1.86,1.82,2,0,0,0.036,0,4.55,3.9,1.48
WRLevel2_2005-06_gofot,0.840708,0.57,4.45,6.29,0.88,41.41,0.631579,1.29,28.47,3.77,0.34,0.48,0.1,0.04,0.15,5.99,0.026549,4.385416667,1.34375,10,10.666667,6.31,1.33,2.11,0.630331754,0.15,0.25,0.15,0.08,0.05,2,1.26,1.21,3,2.55,1.44,2.14,2.04,2,0.333333333,0.333333333,0.1064,0.33,8.55,7.25,0.26
WRLevel2_2007-08_animalears,0.680328,0.55,4.54,6.43,0.87,40.55,0.698795,1.1,12.1,2.45,0.15,0.69,0.1,0.02,0.13,6.71,0.02459,4.554216867,1.447059,34,4.473684,5.91,0.26,1.53,0.169934641,0.04,0.25,0.04,0.25,0.04,6,1.04,0.65,2.13,1,0.2,1.65,2,2,0.066666667,0.066666667,0.065,0.13,6.8,8.36,3.54
WRLevel2_2007-08_baldeagle,0.666667,0.49,3.98,5.63,0.85,33.69,0.578947,1.5,22.5,3.35,0.26,0.46,0.21,0.05,0.26,6.4,0,4.048192771,1.302632,43,4.75,5.6,0.18,1.43,0.125874126,0,0,0,0,0,6.66,0.86,0.52,2.06,0.75,0.62,1.75,1.83,1.9,0,0,0,0,6,3.38,-0.98
WRLevel2_2008-09_youngartist,0.823009,0.63,4.97,7.03,0.9,50.84,0.731183,1.5,31.5,3.96,0.3,0.58,0.08,0.01,0.1,6.69,0.017699,4.568421053,1.451613,11.18,8.454545,5.59,1,2,0.5,0.04,0.09,0.04,0.18,0.09,2.27,1.13,0.9,3.27,1.81,1.18,1.86,2.35,2.07,0.090909091,0.090909091,0.18,0.09,7.18,7.64,3.18
WRLevel2_2011-2012_horse,0.844037,0.5,3.96,5.61,0.85,34.09,0.565217,1.44,18.77,3.06,0.2,0.59,0.14,0.04,0.18,6.08,0.091743,4.462365591,1.655914,12.2,9.2,5.54,0.83,1.83,0.453551913,0.04,0.1,0.04,0.2,0.09,2.29,1.04,0.63,2.83,1.16,1.08,2.02,2.07,2,0.083333333,0.083333333,0.166,0.08,7.41,6.17,2.76
WRLevel2_2000-01_broken,0.813559,0.52,4.21,5.96,0.86,36.56,0.583333,1.31,27.56,3.71,0.3,0.46,0.1,0.1,0.2,7.76,0.008475,4.03125,1.368932,8.12,8.909091,5.2,1.45,2.27,0.63876652,0.16,0.25,0.16,0.06,0.04,0.81,0.52,1.12,2.81,2.54,0.45,1.83,2.21,2,0.363636364,0.363636364,0.087,0.36,7.9,5.68,2.85
